swb04	0	*	It is painting by Klee or drawing by Miro that the museum displays no.
swb04	1		The problem disappeared.
swb04	0	*	The defendant denied.
swb04	0	*	The teacher disappeared the problem.
swb04	0	*	The teacher handed the student.
swb04	0	*	The teacher handed a book.
swb04	0	*	The teacher handed.
swb04	1		Birds sing.
swb04	0	*	Birds sings.
swb04	1		The bird devours the worm.
swb04	0	*	The bird devour the worm.
swb04	0	*	The birds devours the worm.
swb04	1		The bird gives the worm a tug.
swb04	1		The birds give the worm a tug.
swb04	0	*	The bird give the worm a tug.
swb04	0	*	The birds gives the worm a tug.
swb04	0	*	Terry wallowed the self-pity.
swb04	1		Kerry remarked it was late.
swb04	0	*	Kerry remarked the time.
swb04	1		Everyone loves puppies.
swb04	1		Puppies are loved by everyone.
swb04	1		We created a monster.
swb04	1		I have the information.
swb04	1		I have information.
swb04	0	*	I was already aware of fact.
swb04	1		I know you.
swb04	0	*	The defendants denies the allegation.
swb04	1		The defendant walks.
swb04	0	*	The defendant walk.
swb04	1		The defendants walk.
swb04	1		How many feature structure categories can label the mother node?
swb04	1		How many feature structures categories can label the first daughter?
swb04	1		How many feature structures categories can label the second daughter?
swb04	1		Pat relies on Kim.
swb04	1		The child put the toy on the table.
swb04	0	*	The child put the toy.
swb04	0	*	The teacher became.
swb04	1		The guests devoured the meal.
swb04	0	*	The guests devoured.
swb04	0	*	The guests dined the meal.
swb04	1		The guests ate the meal.
swb04	0	*	We relied over Leslie.
swb04	0	*	We relied on top of Leslie.
swb04	1		The children are happy.
swb04	1		The children are happy that they have ice cream.
swb04	0	*	The children are fond.
swb04	0	*	The children are fond with the ice cream.
swb04	1		The children are fond of ice cream.
swb04	1		A magazine appeared on the newsstands.
swb04	1		Newsweek appeared on the newsstands.
swb04	0	*	Newsweek about crime appeared on the newsstands.
swb04	1		The report that crime was declining surprised many people.
swb04	1		The book surprised many people.
swb04	0	*	The book that crime was declining surprised many people.
swb04	1		The storm arrived after the picnic.
swb04	1		The storm arrived after we ate lunch.
swb04	1		The storm arrived during the picnic.
swb04	0	*	The storm arrived during we ate lunch.
swb04	0	*	The storm arrived while the picnic.
swb04	1		The storm arrived while we ate lunch.
swb04	1		This dog barked.
swb04	0	*	This dogs barked.
swb04	0	*	These dog barked.
swb04	1		Much furniture was broken.
swb04	0	*	A furniture was broken.
swb04	1		A chair was broken.
swb04	1		They preferred them arrested.
swb04	1		We preferred them on our team.
swb04	1		We want them on our team.
swb04	1		With them on our team, we’ll be sure to win.
swb04	1		With my parents as supportive as they are, I’ll be in fine shape.
swb04	1		Kim walks.
swb04	0	*	We walks.
swb04	1		The child walks.
swb04	0	*	The children walks.
swb04	1		This dog barked.
swb04	0	*	This dogs barked.
swb04	1		A dog barked.
swb04	0	*	These dog barked.
swb04	1		These dogs barked.
swb04	0	*	Few dog barked.
swb04	1		Few dogs barked.
swb04	1		The dog barked.
swb04	1		The dogs barked.
swb04	1		Much furniture was broken.
swb04	0	*	Much chair was broken.
swb04	1		A chair was broken.
swb04	1		I walk and Dana runs.
swb04	1		Two cats and one dog live there.
swb04	1		We like them.
swb04	1		They like us.
swb04	0	*	We like they.
swb04	1		Kim likes dogs.
swb04	1		Dogs like Kim.
swb04	0	*	The person confessed responsible.
swb04	0	*	The cat slept soundly and furry.
swb04	0	*	The soundly and furry cat slept.
swb04	1		Chris walks, eats broccoli, and plays squash.
swb04	1		Chris walks, Pat eats broccoli, and Sandy plays squash.
swb04	1		Every family was saved by some dog or other.
swb04	1		John frightens himself.
swb04	1		Susan frightens her.
swb04	1		Susan told her a story.
swb04	1		Susan told a story to herself.
swb04	1		Susan told a story to her.
swb04	1		Susan devoted herself to linguistics.
swb04	0	*	Susan devoted her to linguistics.
swb04	1		Nobody told Susan about herself.
swb04	1		Susan thinks that nobody likes her.
swb04	0	*	That picture of Susan offended herself.
swb04	1		That picture of Susan offended her.
swb04	1		He offended Sandy.
swb04	0	*	I enjoy yourself.
swb04	0	*	He enjoys themselves.
swb04	0	*	She enjoys himself.
swb04	1		They talk to themselves.
swb04	1		Nobody told Susan.
swb04	0	*	Nobody told Susan.
swb04	1		Nobody talked to Susan.
swb04	0	*	Nobody talked to Susan.
swb04	1		We compared them.
swb04	0	*	Protect you!
swb04	1		I met the person who left.
swb04	1		I met the person who they visited.
swb04	1		Despite their average age, the Charge boasts an experienced roster.
swb04	1		The Cardinal plays Arizona State at 7 p.m Saturday at Stanford.
swb04	1		The picture was awesome.
swb04	1		We couldn’t find any pictures of Blind Mello Jello.
swb04	1		Leslie slept.
swb04	0	*	Leslie slept the baby.
swb04	0	*	Dana relied.
swb04	0	*	Pat devoured.
swb04	0	*	Chris handed Bo.
swb04	0	*	Chris handed a ticket.
swb04	0	*	We put.
swb04	0	*	We put on the shelf.
swb04	1		Dana relied on Hilary.
swb04	1		Pat devoured the sandwich.
swb04	1		Chris handed Bo a ticket.
swb04	1		We put the book on the shelf.
swb04	0	*	Dana walking and Leslie ran.
swb04	0	*	Dana walked and Leslie running.
swb04	0	*	Dana walking and Leslie running.
swb04	0	*	the relier on Sandy left.
swb04	0	*	the relier left.
swb04	0	*	the putter of books on the table left.
swb04	0	*	the putter on the table left.
swb04	0	*	the putter of books left.
swb04	1		Sandy porched the newspaper without difficulty.
swb04	1		The senator houdinied his way out of the accusations.
swb04	1		They have been computering me to death all morning.
swb04	1		Jan gave Dale a book.
swb04	1		Jan gave a book to Dale.
swb04	1		Jan handed Dale a book.
swb04	1		Jan handed a book to Dale.
swb04	1		Kris donated a book to the library.
swb04	0	*	Kris donated the library a book.
swb04	1		Dale gave Brooke a hard time.
swb04	1		The students drove cars.
swb04	1		These cars drive easily.
swb04	1		Pat sneezed.
swb04	1		Pat sneezed the napkin off the table.
swb04	1		The horse kicked me black and blue.
swb04	1		They yelled.
swb04	1		They yelled their way into the meeting.
swb04	1		Kim is standing here.
swb04	1		The horse raced past the barn fell.
swb04	1		The horse that was raced past the barn fell.
swb04	1		The boat that was floated down the river sank.
swb04	1		The evidence assembled by the prosecution convinced the jury.
swb04	1		The thief seized by the police turned out to be our cousin.
swb04	1		The evidence that was assembled by the prosecution convinced the jury.
swb04	1		The thief who was seized by the police turned out to be our cousin.
swb04	1		Lou forgot the umbrella was broken.
swb04	1		Lou forgot the umbrella in the closet.
swb04	1		Lou hoped the umbrella was broken.
swb04	0	*	Lou hoped the umbrella in the closet.
swb04	0	*	Lou put the umbrella was broken.
swb04	1		Lou put the umbrella in the closet.
swb04	1		Dana learned the umbrella was broken.
swb04	1		Dana learned a new theorem in class.
swb04	1		The artist drew the child with a pencil.
swb04	1		The artist drew the child with a bicycle.
swb04	1		The dog bit the cat.
swb04	1		The cat was bitten by the dog.
swb04	1		The cat was bitten.
swb04	0	*	The cat was bitten the mouse.
swb04	0	*	The cat was bitten the mouse by the dog.
swb04	1		Pat handed Chris a note.
swb04	0	*	Chris was handed Sandy a note by Pat.
swb04	0	*	Chris was handed Sandy a note.
swb04	1		TV puts dumb ideas in children’s heads.
swb04	1		Dumb ideas are put in children’s heads by TV.
swb04	1		Dumb ideas are put in children’s heads.
swb04	0	*	Dumb ideas are put notions in children’s heads by TV.
swb04	1		The patient died.
swb04	0	*	The patient was died by the doctor.
swb04	0	*	The patient was died.
swb04	0	*	The doctor died the patient.
swb04	0	*	Pat handed Chris.
swb04	0	*	Chris was handed by Pat.
swb04	0	*	Chris was handed.
swb04	1		Chris was handed a note by Pat.
swb04	1		Chris was handed a note.
swb04	1		TV puts dumb ideas into their heads.
swb04	1		Dumb ideas are put into their heads by TV.
swb04	0	*	TV puts dumb ideas.
swb04	0	*	Dumb ideas are put.
swb04	1		He was arrested by the police.
swb04	1		The cat got bitten by the dog.
swb04	1		Liked by many people but respected by few, Jean will have to run an aggressive reelection campaign.
swb04	1		Anyone handed a note will be watched closely.
swb04	1		The cat was bitten by the dog.
swb04	0	*	The cat were bitten by the dog.
swb04	1		There are storm clouds gathering.
swb04	1		There is a monster in Loch Ness.
swb04	1		It is obvious that Pat is lying.
swb04	1		The FBI is keeping close tabs on Pat.
swb04	1		Pat is on the roof.
swb04	1		Pat is the captain of the team.
swb04	1		Pat is singing the blues.
swb04	0	*	Pat is likes Chris.
swb04	1		There is a unicorn in the garden.
swb04	1		There were many people fond of Pat.
swb04	1		There are people looking through the window.
swb04	1		There was a felon elected to the city council.
swb04	1		There is a seat available.
swb04	0	*	A seat available was in the last row.
swb04	0	*	Pat took a seat available.
swb04	0	*	I looked for a seat available.
swb04	1		A unicorn is in the garden.
swb04	1		Many people were fond of Pat.
swb04	1		People are looking through the window.
swb04	1		A felon was elected to the city council.
swb04	0	*	There loved Sandy.
swb04	0	*	Merle gave there a book.
swb04	0	*	We talked to them about there.
swb04	1		It really mattered that the Giants had lost.
swb04	1		It mattered that the Giants had lost.
swb04	1		That dogs bark annoys people.
swb04	1		It annoys people that dogs bark.
swb04	1		That Chris knew the answer never occurred to Pat.
swb04	1		That the Cardinal won the game gave Sandy a thrill.
swb04	1		It gave Sandy a thrill that the Cardinal won the game.
swb04	1		It discomfits many Americans that the media discuss celebrities’ sex lives.
swb04	1		That the Giants lost the series sucks.
swb04	1		That the Giants lost the series bites.
swb04	0	*	That Pat is innocent proves.
swb04	0	*	That Sandy had lied suggested.
swb04	0	*	I gave it to Pat.
swb04	1		Cohen proved that the continuum hypothesis was independent.
swb04	1		We forgot our invitations.
swb04	1		We forgot that we needed invitations.
swb04	1		Nobody saw Pat.
swb04	1		Nobody saw that Pat had arrived.
swb04	1		That Fido barks annoys me.
swb04	1		Fido barks.
swb04	1		Carrie kicked the bucket last night.
swb04	1		The candidates take advantage of the voters.
swb04	1		Chris dreads the bucket.
swb04	1		The police put tabs on undocumented workers.
swb04	1		Tabs are kept on suspected drug dealers by the FBI.
gj04	1		One more pseudo-generalization and I’m giving up.
gj04	1		One more pseudo-generalization or I’m giving up.
gj04	1		The more we study resultatives, the crazier they get.
gj04	1		Day by day the facts are getting murkier.
gj04	1		Fred watered the plants flat.
gj04	1		We’re twistin’ the night away.
gj04	1		Herman hammered the metal flat.
gj04	1		The critics laughed the play off the stage.
gj04	1		The pond froze solid.
gj04	1		Bill rolled outof the room.
gj04	1		The gardener watered the flowers flat.
gj04	1		Bill broke the bathtub into pieces.
gj04	1		They drank the pub dry.
gj04	0	*	The professor talked us.
gj04	1		We yelled ourselves hoarse.
gj04	0	*	We yelled ourselves.
gj04	1		Harry coughed himself into insensibility.
gj04	0	*	Harry coughed himself.
gj04	0	*	Harry coughed us into insensibility.
gj04	1		Bill followed the road into the forest.
gj04	1		We drove Highway 5 from SD to SF.
gj04	1		Fred tracked the leak to its source.
gj04	1		Bill spit out the window.
gj04	1		Bill coughed out the window.
gj04	1		Bill ate off the floor.
gj04	1		Bill drank from the hose.
gj04	1		They made him angry.
gj04	0	*	They caused him to become angry by making him.
gj04	0	*	They made him to exhaustion.
gj04	1		They made him into a monster.
gj04	1		The trolley rumbled through the tunnel.
gj04	1		The wagon creaked down the road.
gj04	0	*	The car honked down the road.
gj04	0	*	The dog barked out of the room.
gj04	1		The car honked its way down the road.
gj04	1		The dog barked its way out of the room.
gj04	0	*	The witch went into the forest by vanishing.
gj04	1		The witch went into the forest and thereby vanished.
gj04	1		The building is tall and wide.
gj04	0	*	The building is tall and tall.
gj04	1		This building is taller and wider than that one.
gj04	1		This building got taller and wider than that one.
gj04	0	*	This building got than that one.
gj04	.8		For hours, Bill heated the mixture hotter and hotter.
gj04	.8		For hours, Bill hammered the metal ever flatter.
gj04	1		Bill floated into the cave.
gj04	.1	*?	Bill floated into the cave for hours.
gj04	1		Bill pushed Harry off the sofa.
gj04	.1	*?	Bill pushed Harry off the sofa for hours.
gj04	1		Bill floated down the river for hours.
gj04	1		Bill floated down the river.
gj04	1		Bill pushed Harry along the trail for hours.
gj04	1		The weights stretched the rope over the pulley.
gj04	1		The weights made the rope stretch over the pulley.
gj04	1		The weights kept the rope stretched over the pulley.
gj04	1		Sam got free by cutting his finger.
gj04	1		Bill cried himself to sleep.
gj04	1		Bill wiggled himself through the hole.
gj04	1		Bill sang himself to sleep.
gj04	1		Bill wiggled the puppet through the hole.
gj04	1		If the telephone rang, it could ring itself silly.
gj04	0	*	She yelled hoarse.
gj04	0	*	Ted cried to sleep.
gj04	1		The tiger bled to death.
gj04	1		John sneezed awake, rubbing his nose and cursing under his breath.
gj04	1		Ron yawned himself awake.
gj04	1		She sneezed herself awake as the leaf landed on her nose.
gj04	1		The worm wriggled onto the carpet.
gj04	1		The chocolate melted onto the carpet.
gj04	1		Bill wiggled himself loose.
gj04	1		Aliza wiggled her tooth loose.
gj04	1		The off-center spinning flywheel shook itself loose.
cj99	1		The more you eat, the less you want.
cj99	1		When you eat more, you want correspondingly less.
cj99	1		As you eat more, you want correspondingly less.
cj99	0	*	As you eat the most, you want the least.
cj99	1		If you had eaten more, you would want less.
cj99	0	*	As you eat the most, you want the least.
cj99	0	*	The more you would want, the less you would eat.
cj99	0	*	The most you want, the least you eat.
cj99	1		The more you eat, the less you want.
cj99	1		The angrier Sue gets, the more Fred admires her.
cj99	1		The more that you eat, the less that you want.
cj99	1		I think that the more you eat, the less you want.
cj99	1		I’m not shocked by the idea that the more you eat, the less you want.
cj99	1		It is obvious that the more you eat, the less you want.
cj99	1		I want to explain exactly why the more you eat, the less you want.
cj99	1		I demand that the more John eats, the more he pay.
cj99	0	*	I demand that the more John eat, the more he pay.
cj99	0	*	I demand that John pays more, the more he eat.
cj99	1		You get angrier, the more we eat, don’t you.
cj99	0	*	You get angrier, the more we eat, don’t we.
cj99	0	*	The harder it has rained, how much faster a flow that appears in the river?
cj99	1		The harder it has rained, how much faster a flow appears in the river?
cj99	0	*	The harder it rains, how much faster that do you run?
cj99	1		The harder it rains, how much faster do you run?
cj99	1		The harder it rains, how much faster a flow do you see in the river?
cj99	1		When it rains harder, how much faster a flow appears in the river?
cj99	1		As it rains harder, how much faster a flow appears in the river?
cj99	0	*	When it rains harder, how much faster a flow that appears in the river?
cj99	1		How much harder has it rained, the faster a flow you see in the river?
cj99	0	*	The more John eats, the tighter keep your mouth shut about it.
cj99	.5	?	The more John eats, the tighter everyone keep your mouth shut about it, OK?
cj99	1		If John eats more, keep your mouth shut tighter, OK?
cj99	1		When John eats more, keep your mouth shut tighter, OK?
cj99	1		As John eats more, keep your mouth shut tighter, OK?
cj99	1		Keep your mouth shut tighter, the more John eats, OK?
cj99	.3	??	I can well imagine the more him eating, the fatter him getting.
cj99	1		Bill can well imagine getting fat.
cj99	0	*	Bill can well imagine the more he eats, the fatter getting.
cj99	0	*	It is important for the more you eat, the more careful to be.
cj99	0	*	It is important the more you to eat, the more careful to be.
cj99	0	*	It is important the more you eat, the more careful you to be.
cj99	0	*	It is important the more you eat, the more careful for you to be.
cj99	0	*	It is important for the more you to eat, the more careful to be.
cj99	0	*	It is important for the more you to eat, the more careful for you to be.
cj99	0	*	It is important the more you to eat, the more careful for you to be.
cj99	0	*	It is important for the more you to eat, the more careful for you to be.
cj99	1		It is important for you to be more careful, the more you eat.
cj99	1		It is important to be more careful, the more you eat.
cj99	1		Mary listens to the Grateful Dead, she gets depressed.
cj99	.5	?	I really think that, Mary listens to the Grateful Dead, she gets depressed.
cj99	.5	?	It is becoming perfectly clear to me that, Mary listens to the Grateful Dead, she gets depressed.
cj99	0	*	It is not entirely obvious whether, Mary listens to the Grateful Dead, she gets depressed.
cj99	1		Mary listens to the Grateful Dead and she gets depressed.
cj99	1		When Mary listens to the Grateful Dead, she gets depressed.
cj99	1		Mary gets depressed if she listens to the Grateful Dead.
cj99	1		Mary gets depressed when she listens to the Grateful Dead.
cj99	1		The angrier Mary got, the more she looked at pictures.
cj99	1		The more she looked at pictures, the angrier Mary got.
cj99	0	*	The more pictures Mary looked at, she got angrier and angrier.
cj99	1		Mary gets depressed and she listens to the Grateful Dead.
cj99	1		The higher the stakes are, the lower his expectations are.
cj99	1		The higher the stakes, the lower his expectations.
cj99	1		His expectations are lower, the higher the stakes.
cj99	1		His expectations are lower, the higher the stakes are.
cj99	0	*	His expectations lower, the higher the stakes are.
cj99	1		The more obnoxious Fred is, the less attention you should pay to him.
cj99	1		The more Fred is obnoxious, the less attention you should pay to him.
cj99	1		The more Fred is obnoxious, the less you should pay attention to him.
cj99	1		His expectations are always lower than mine are.
cj99	1		His expectations are always lower than mine.
cj99	1		John was lots more obnoxious than Fred was.
cj99	1		John was lots more obnoxious than Fred.
cj99	1		You should always lock your door, no matter how fancy the hotel might be.
cj99	1		I don’t plan to lock the door, no matter how fancy this hotel is.
cj99	0	*	I’m going out, wherever that hurricane.
cj99	1		The more counterexamples Mary says that Bill has helped Fred to discover the less I believe her.
cj99	0	*	The more food Mary knows a man that eats the poorer she gets.
cj99	.5	?	The more great books he makes the claim that he has read the more suspicious I become of him.
cj99	0	*	The fatter he goes to a doctor when he gets the more he eats.
cj99	0	*	The more books I ask to whom he will give, the more he reads.
cj99	0	*	The more people I ask what he will give to the more he reads.
cj99	0	*	The more carefully he knows a man that worded the letter the safer he’ll be.
cj99	1		The more geniuses John meets, the angrier he gets.
cj99	0	*	The more John meets geniuses, the angrier he gets.
cj99	1		The more people you say will buy tickets, the happier I’ll be.
cj99	0	*	The more people you say that will buy tickets, the happier I’ll be.
cj99	1		The more people you say that right after the show opens will buy tickets, the happier I'll be.
cj99	1		The more I talk to Joe, the less about linguistics I am inclined to think Sally has taught him to appreciate.
cj99	0	*	The more he eats, the poorer he knows a woman that gets.
cj99	.5	?	The more he eats, the poorer he makes the claim that he gets.
cj99	0	*	The more he eats, the fatter he goes to a doctor when he gets.
cj99	0	*	The more he eats, the fatter that that he gets really bothers me.
cj99	.5	?	The more books he buys, the more books I wonder whether he’ll read.
cj99	0	*	The more he reads, the more books I wonder to whom he will give.
cj99	0	*	The more he reads, the more people I wonder what he will give to.
cj99	1		The sooner you call, the more carefully I will word the letter.
cj99	1		The richer John gets, the more geniuses John meets.
cj99	0	*	The richer he gets, the more John meets geniuses.
cj99	1		The more articles he reads, the fewer people he thinks will go into linguistics.
cj99	0	*	The more articles he reads, the fewer people he thinks that will go into linguistics.
cj99	1		The more people that arrive, the louder that it gets.
cj99	1		The more people that arrive, the louder it gets.
cj99	1		The more people you give beer to, the more people that get sick.
cj99	1		The more people that you give beer to, the more people that get sick.
cj99	1		The more people arrive, the louder that it gets.
cj99	1		The more people arrive, the louder it gets.
cj99	1		The more people that you give beer to, the more people get sick.
cj99	1		The more people you give beer to, the more people get sick.
cj99	1		The more pictures of himself that John buys the more arrogant he becomes.
cj99	1		The more timid he feels, the more people he interviews without asking questions of.
cj99	0	*	The man arrived on the 10:53 was my brother.
cj99	1		Whenever Bill smokes, Susan hates him all the more.
cj99	1		Whenever Bill smokes, Susan hates him far more.
cj99	1		Whenever Bill smokes, Susan hates him a lot more.
cj99	1		Once Janet left, Fred became all the crazier.
cj99	1		Once Janet left, Fred became a lot crazier.
cj99	1		Fred became all the crazier, the more often Janet left.
cj99	0	*	When Bill smokes, all the more Susan hates him.
cj99	.5	?	The more Bill smokes, the more does Susan hate him.
cj99	.5	?	The more often Janet leaves, the angrier does Fred become.
cj99	0	*	The more does Bill smoke, the more Susan hates him.
cj99	1		So much did you eat that everyone gasped.
cj99	1		So intelligent a dog did you buy that everyone gasped.
cj99	1		I know how much you ate.
cj99	1		I know how fast you ran.
cj99	1		I know how intelligent a dog you bought.
cj99	1		He ate so much that he got sick.
cj99	1		So much did he eat that he got sick.
cj99	0	*	You eat the more, the more you want.
cj99	0	*	The more you eat, you want the more.
cj99	0	*	I wonder you ate how much.
cj99	1		I wonder to how many people Bill talks.
cj99	1		The longer he has to wait, the angrier John gets.
cj99	0	*	He gets angry, the longer John has to wait.
cj99	0	*	He gets angry if John has to wait.
cj99	1		The more pictures of him that appear in the news, the more embarrassed John becomes.
cj99	1		The more that pictures of him appear in the news, the more embarrassed John becomes.
cj99	1		The more pictures of himself that appear in the news, the more embarrassed John becomes.
cj99	1		The more that pictures of himself appear in the news, the more embarrassed John becomes.
cj99	0	*	The more pictures of himself appear in the news, the more likely John is to get arrested.
cj99	1		The more that pictures of him appear in the news, the more likely John is to get arrested.
cj99	0	*	The more that pictures of himself appear in the news, the more likely John is to get arrested.
cj99	0	*	The more that John gets upset by them, the more that stories about himself seem to show up in the news.
cj99	1		John is more embarrassed, the more pictures of him appear in the news.
cj99	1		John is more embarrassed, the more pictures of him that appear in the news.
cj99	1		John is more embarrassed, the more pictures of himself that appear in the news.
cj99	1		John is more embarrassed, the more pictures of him appear in the news.
cj99	1		John is more embarrassed, the more pictures of him that appear in the news.
cj99	1		John is more embarrassed, the more pictures of himself that appear in the news.
cj99	0	*	Stories about himself seem to show up more on the evening news, the more that John gets upset by them.
cj99	1		If you give him enough opportunity, every senator will succumb to corruption.
cj99	1		You give him enough opportunity and every senator will succumb to corruption.
cj99	0	*	We gave him enough opportunity and, sure enough, every senator succumbed to corruption.
cj99	1		If you give any senator enough opportunity, he will succumb to corruption.
cj99	0	*	If you give every senator enough opportunity, he will succumb to corruption.
cj99	1		You give any senator enough opportunity and he will succumb to corruption.
cj99	0	*	You give every senator enough opportunity and he will succumb to corruption.
cj99	0	*	We gave any senator enough opportunity and, sure enough, he succumbed to corruption.
cj99	0	*	We gave every senator enough opportunity and, sure enough, he succumbed to corruption.
cj99	1		The more lobbyists he talks to, the more corrupt every senator seems to become.
cj99	1		The more time that any senator spends with lobbyists, the more likely he is to succumb to corruption.
cj99	0	*	The more time that every senator spends with lobbyists, the more likely he succumbs to corruption.
cj99	1		Every senator becomes more corrupt, the more lobbyists he talks to.
cj99	1		Any senator becomes more corrupt, the more lobbyists he talks to.
cj99	0	*	He seems to become more corrupt, the more lobbyists any senator talks to.
cj99	0	*	He seems to become more corrupt, the more lobbyists every senator talks to.
cj99	1		Every senator seems to become more corrupt, if he talks to more lobbyists.
cj99	1		Every senator seems to become more corrupt, as he talks to more lobbyists.
cj99	1		Any senator seems to become more corrupt, as he talks to more lobbyists.
cj99	0	*	He seems to become more corrupt, if any senator talks to more lobbyists.
cj99	0	*	He seems to become more corrupt, if every senator talks to more lobbyists.
cj99	0	*	He seems to become more corrupt, as every senator talks to more lobbyists.
cj99	0	*	He seems to become more corrupt, as any senator talks to more lobbyists.
cj99	1		The sooner you solve this problem, the more easily you’ll satisfy the folks up at corporate headquarters.
cj99	1		This is the sort of problem which the sooner you solve the more easily you’ll satisfy the folks up at corporate headquarters.
cj99	1		This problem, the sooner you solve the more easily you’ll satisfy the folks up at corporate headquarters.
cj99	.5	?	The folks up at corporate headquarters, the sooner you solve this problem, the more easily you'll satisfy.
cj99	0	*	Which problem does the sooner you solve, the more easily you’ll satisfy the folks up at corporate headquarters?
cj99	0	*	Which problem the sooner you solve, will the more easily you satisfy the folks up at corporate headquarters?
cj99	0	*	Which problem does the sooner that you solve, the more easily you’ll satisfy the folks up at corporate headquarters?
cj99	0	*	The harder it rains, the faster who runs?
cj99	0	*	The louder who talks, the angrier you get?
cj99	1		The harder it rains, how much faster a flow do you see in the river?
cj99	1		The harder that it rains, how much faster a flow do you see in the river?
cj99	1		They failed to tell me which problem the sooner I solve, the quicker the folks up at corporate headquarters.
cj99	.3	??	I finally worked up enough courage to ask which people up at corporate headquarters the sooner I solve this problem, the quicker I’ll get free of.
cj99	.5	?	This is a problem that you solve t and you’ll immediately be able to tell the folks up at corporate headquarters to buzz off.
cj99	.5	?	Those are the folks that you just solve this problem and you’ll be able to put on ice.
cj99	1		This is a problem that you’ll be able to tell the folks up at corporate headquarters to buzz off if you solve it.
cj99	.3	??	This is a problem that you solve it and you’ll be able to tell the folks up at corporate headquarters to buzz off.
cj99	.3	??	Those are the folks that you just solve this problem and you’ll be able to put them on ice.
cj99	.3	??	They failed to tell me which problem I’ll beat the competition more easily, the sooner I solve.
cj99	.3	??	This is the problem that you’ll beat the competition more easily, the sooner you solve.
bc01	1		John saw the man in the room.
